uuid,in_deg_1,out_deg_1,kc_3,w_pr_1,w_spath_top_3_0,w_spath_top_3_1,w_spath_top_3_2,w_spath_top_3_3,w_spath_top_3_4,w_spath_top_min_3
158b748f-f151-c88f-458a-53f384861ed9,6,6,5,0.622850484375,15.0,11.0,6.0,12.0,13.0,6.0
60162248-3d21-8175-542f-d2abf03999c6,2,2,2,0.2775,30.0,23.0,23.0,23.0,27.0,23.0
edfa0214-f0fa-98ec-3a59-fe77919956cd,164,164,5,0.9999999999973408,15.0,10.0,9.0,9.0,13.0,9.0
be135edb-57bb-82ec-2def-1d9c76899c9e,2,2,4,0.2775,21.0,17.0,17.0,17.0,20.0,17.0
9616ef47-cbf2-4fff-a47d-c5abbb8c5c87,2,2,2,0.385875,30.0,24.0,24.0,23.0,28.0,23.0
d9f83d26-2413-46f5-ae2e-330393f90e31,3,3,5,0.385875,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30
098c8051-93cb-557a-6775-2ac1b9633ca7,1,1,2,0.15,19.0,14.0,11.0,14.0,16.0,11.0
dc49c625-7a46-3b2c-7eb7-ef742cf8f87c,1,1,2,0.15,23.0,19.0,18.0,18.0,23.0,18.0
f369e2f8-437c-b737-68f3-19f93eb09e8e,2,2,4,0.2775,18.0,12.0,12.0,13.0,17.0,12.0
38a5e4ae-2053-4a0b-b146-b8753bcda230,1,1,2,0.15,22.0,16.0,14.0,16.0,18.0,14.0
338a5c8e-4d73-fd13-89a0-7bdedd536b21,1,1,2,0.15,24.0,17.0,17.0,17.0,21.0,17.0
e2b19cfe-aae4-451f-9ace-9347fb19946d,5,5,4,0.622850484375,27.0,21.0,21.0,21.0,26.0,21.0
6067779a-9019-e943-5e6d-9e36a5a7e925,7,7,5,0.67942291171875,19.0,13.0,12.0,13.0,17.0,12.0
4a630d23-7e27-c98a-e010-37d56e72c25f,8,8,5,0.7275094749609375,22.0,18.0,17.0,17.0,21.0,17.0
5e8c7fab-f744-48e6-846b-7304ff80a35b,11,11,5,0.8326567563103858,21.0,16.0,14.0,14.0,19.0,14.0
640af266-3555-4f2e-b02f-4599dc21808b,6,6,5,0.622850484375,20.0,16.0,16.0,16.0,21.0,16.0
3bf94625-a124-f657-932a-59d3e077b6a8,16,16,5,0.925748913763936,22.0,16.0,16.0,16.0,20.0,16.0
340734ea-79f4-a262-84a5-ba4f360e09d6,11,11,5,0.9581641890775964,21.0,19.0,18.0,18.0,21.0,18.0
3924c961-4ae5-4bde-912f-4a93e4bff046,1,1,2,0.15,30.0,22.0,23.0,22.0,25.0,22.0
d280cc2d-f664-e133-539b-12db713bc60b,1,1,2,0.15,15.0,10.0,11.0,11.0,16.0,10.0
3de355b0-5156-690a-3479-0a58a01757c8,18,18,5,0.946353590194444,22.0,17.0,19.0,17.0,21.0,17.0
e6659047-8a99-d47e-520b-fc7fc621288f,30,30,5,0.9923692404052106,16.0,10.0,10.0,11.0,14.0,10.0
26d6bacc-a971-a2bd-ef4b-e23539fcc7e3,5,5,5,0.5562946875,18.0,13.0,12.0,13.0,16.0,12.0
fda26806-6da2-3268-b065-ffc5e83945e4,4,4,5,0.47799375,20.0,13.0,13.0,14.0,17.0,13.0
f4e36fd2-7f59-d9e4-c520-d8c4516cdf12,1,1,2,0.15,27.0,20.0,21.0,21.0,25.0,20.0
