uuid,pr_0,w_pr_0,in_deg_0,out_deg_0,tri_0,pr_1,w_pr_1,in_deg_1,out_deg_1,pr_2,w_pr_2,kc_2,in_deg_2,out_deg_2,tri_2,spath_top_3_0,spath_top_3_1,spath_top_3_2,spath_top_3_3,spath_top_3_4,spath_top_min_3,w_spath_top_3_0,w_spath_top_3_1,w_spath_top_3_2,w_spath_top_3_3,w_spath_top_3_4,w_spath_top_min_3,kc_3,in_deg_3,out_deg_3,spath,w_spath
f1981a2a-2d1a-e2fa-0d17-bf1072f39565,0.1925,0.15,1,0,0,0.4159161641738588,0.15,1,1,0.1925,0.15,1,1,0,0,5.0,5.0,5.0,5.0,6.0,5.0,21.0,17.0,13.0,15.0,20.0,13.0,2,1,1,4.0,9.0
ad9a216d-772f-011e-2fad-76cc75166310,0.2775,0.385875,3,0,0,1.0,0.385875,3,3,0.2775,0.385875,3,3,0,0,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,5,3,3,0.0,0.0
9ae5fc09-6237-8946-ab0c-e3540370925e,0.2296875,0.47799375,4,0,0,0.7362162265435241,0.47799375,4,4,0.2296875,0.47799375,4,4,0,0,4.0,4.0,5.0,5.0,4.0,4.0,19.0,14.0,14.0,13.0,17.0,13.0,5,4,4,4.0,6.0
d2033e0e-cf8a-8db8-a560-063b9052caef,0.405,0.622850484375,6,5,0,1.4197537997900405,0.8326567563103858,11,11,0.405,0.622850484375,3,6,2,0,4.0,4.0,4.0,4.0,4.0,4.0,21.0,15.0,15.0,13.0,19.0,13.0,5,8,8,2.0,8.0
c118d7f7-5f7c-eaf9-db84-03164c1db52c,0.500625,0.7683830537167969,9,0,0,1.656225083632612,0.7683830537167969,9,9,0.500625,0.7683830537167969,3,9,0,0,5.0,5.0,5.0,5.0,5.0,5.0,19.0,15.0,13.0,13.0,16.0,13.0,5,9,9,4.0,6.0
d04bc144-2b38-4132-b657-09c55b2e97d8,0.27291573407205005,0.47799375,4,3,0,0.9702507531410292,0.67942291171875,7,7,0.2924717813543269,0.47799375,5,4,3,0,3.0,3.0,3.0,3.0,3.0,3.0,21.0,16.0,15.0,13.0,18.0,13.0,5,7,7,2.0,9.0
78384c15-75c2-43ec-9ddf-83b2fe0cc865,0.15296511627906975,0.15,1,0,0,0.2895820267309651,0.15,1,1,0.15335526315789474,0.15,1,1,0,0,5.0,4.0,5.0,5.0,4.0,4.0,28.0,23.0,23.0,22.0,26.0,22.0,2,1,1,4.0,15.0
942ce8dd-a41e-ce0b-3b0d-4243e4cfd8e8,0.8512499999999997,0.9544005516652772,19,0,0,2.982320610918667,0.9544005516652772,19,19,0.8512499999999997,0.9544005516652772,4,19,0,0,6.0,4.0,5.0,6.0,5.0,4.0,19.0,12.0,11.0,13.0,18.0,11.0,5,19,19,4.0,6.0
b9797782-25b3-89be-bbb3-91b8f8648d97,0.4814999999999999,0.7683830537167969,9,0,0,1.6385731430385415,0.7683830537167969,9,9,0.4814999999999999,0.7683830537167969,3,9,0,0,5.0,5.0,5.0,5.0,5.0,5.0,18.0,11.0,13.0,10.0,17.0,10.0,5,9,9,4.0,6.0
ee5d1fe3-aae7-66e9-235b-42967ffac1c8,0.23763994024561275,0.385875,3,0,0,0.5739460807934084,0.385875,3,3,0.2485026891813669,0.385875,3,3,0,0,4.0,5.0,5.0,4.0,4.0,4.0,24.0,17.0,16.0,16.0,19.0,16.0,5,3,3,1.0,6.0
e4856faf-28be-5a42-118a-d4a889e1d48b,0.1725,0.385875,3,0,0,0.4693194737601005,0.385875,3,3,0.1725,0.385875,3,3,0,0,4.0,4.0,5.0,5.0,4.0,4.0,18.0,12.0,11.0,12.0,16.0,11.0,5,3,3,3.0,4.0
b8c64ced-3a96-cd71-d9a7-a3519e353e5c,0.3867857142857145,0.7683830537167969,9,0,0,1.3021276446319259,0.7683830537167969,9,9,0.373125,0.622850484375,3,6,0,0,5.0,6.0,5.0,5.0,6.0,5.0,18.0,14.0,14.0,13.0,18.0,13.0,5,6,6,3.0,6.0
5d5050ae-a99d-4dfe-1841-78924a6ba916,0.34124999999999994,0.7683830537167969,9,0,0,1.1495706627329172,0.7683830537167969,9,9,0.34125,0.622850484375,3,6,0,0,5.0,5.0,3.0,5.0,6.0,3.0,18.0,12.0,13.0,12.0,16.0,12.0,5,6,6,3.0,6.0
cff67bbc-e9c4-67d8-5a49-fd4b18bf11ce,0.1725,0.385875,3,0,0,0.5022965626780241,0.385875,3,3,0.1725,0.385875,3,3,0,0,5.0,4.0,3.0,5.0,5.0,3.0,18.0,12.0,11.0,11.0,16.0,11.0,5,3,3,3.0,4.0
ffcd36e0-4a63-c64c-fcec-85e62a500b37,0.3321428571428572,0.47799375,4,0,0,1.2958309584240717,0.5562946875,4,4,0.3321428571428572,0.47799375,3,4,0,0,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,5,4,4,2.0,2.0
414b18a8-96b3-427f-96d5-0a82fd413ed0,0.17753392857142858,0.385875,3,0,0,0.6608394287925743,0.385875,3,3,0.17308154761904762,0.2775,2,2,0,0,5.0,5.0,5.0,5.0,4.0,4.0,29.0,25.0,24.0,22.0,27.0,22.0,4,2,2,4.0,14.0
e28e5fbe-4545-5956-dc9e-64a2c4b0c649,0.31575000000000003,0.622850484375,6,0,0,1.0011630861112524,0.622850484375,6,6,0.31575000000000003,0.622850484375,3,6,0,0,4.0,6.0,4.0,5.0,6.0,4.0,22.0,16.0,15.0,16.0,20.0,15.0,5,6,6,3.0,9.0
64deece7-ad0c-26fd-2333-561fe27b60e9,0.2775,0.385875,3,0,0,1.0,0.385875,3,3,0.2775,0.385875,3,3,0,0,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,5,3,3,0.0,0.0
b9af0af3-d812-c844-3ce8-8da3d833a43f,0.19604166666666664,0.385875,3,0,0,0.5348509200454223,0.385875,3,3,0.19604166666666664,0.385875,3,3,0,0,5.0,5.0,5.0,5.0,5.0,5.0,18.0,13.0,12.0,6.0,16.0,6.0,5,3,3,0.0,0.0
813333f7-dc2a-e2d4-c224-ecf768157487,0.1925,0.385875,3,0,0,0.7025221206254448,0.385875,3,3,0.1925,0.385875,3,3,0,0,5.0,5.0,5.0,5.0,6.0,5.0,20.0,15.0,12.0,14.0,18.0,12.0,5,3,3,4.0,6.0
72a548d4-88ca-4ecf-bad1-92b0f0478268,0.4262499999999999,0.7275094749609375,8,0,0,1.3258102326577648,0.7275094749609375,8,8,0.4262499999999999,0.7275094749609375,3,8,0,0,5.0,5.0,5.0,5.0,5.0,5.0,18.0,13.0,13.0,13.0,17.0,13.0,5,8,8,0.0,0.0
418b178f-4405-ccb5-fe0a-b9ab614520e3,0.6307191558441557,0.9126457808987484,15,0,0,2.055092944672841,0.9126457808987484,15,15,0.6307191558441557,0.9126457808987484,5,15,0,0,4.0,4.0,4.0,4.0,4.0,4.0,17.0,12.0,10.0,10.0,16.0,10.0,5,15,15,0.0,0.0
555099ba-c63b-3441-3678-d49be65d85b2,0.6837303165584414,0.8790945064342538,13,0,0,2.3903733084557746,0.8790945064342538,13,13,0.6856655844155843,0.8790945064342538,3,13,0,0,5.0,5.0,5.0,6.0,6.0,5.0,26.0,19.0,19.0,18.0,23.0,18.0,5,13,13,4.0,13.0
1403bba4-a5a7-1404-2dac-5b4f7205a28e,0.2775,0.385875,3,0,0,1.0,0.385875,3,3,0.2775,0.385875,3,3,0,0,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,5,3,3,0.0,0.0
13dfc232-d8fa-c8c4-9c51-ff3dfd78de5a,0.1925,0.385875,3,0,0,0.5565503812491988,0.385875,3,3,0.1925,0.385875,3,3,0,0,5.0,6.0,5.0,5.0,5.0,5.0,19.0,14.0,13.0,12.0,18.0,12.0,5,3,3,3.0,6.0
854743f3-c543-49be-a64b-d96db0bc5138,0.15187499999999995,0.385875,3,0,0,0.5214695616014228,0.385875,3,3,0.15187499999999995,0.385875,3,3,0,0,4.0,5.0,6.0,6.0,5.0,4.0,17.0,12.0,10.0,12.0,15.0,10.0,5,3,3,3.0,4.0
660f2ace-cf52-4a2b-8141-06e9326275b8,0.15837798013133428,0.7275094749609375,8,0,4,0.7761789986560751,0.7275094749609375,8,8,0.15667780271743936,0.47799375,4,4,0,2,4.0,3.0,4.0,4.0,4.0,3.0,20.0,13.0,14.0,14.0,18.0,13.0,5,4,4,2.0,4.0
d2137dbc-686f-4e8c-974e-da3095d24380,0.1925,0.2775,2,0,0,0.5583725132724431,0.2775,2,2,0.1925,0.2775,2,2,0,0,7.0,8.0,8.0,8.0,8.0,7.0,27.0,21.0,19.0,20.0,25.0,19.0,4,2,2,0.0,0.0
9262edc8-f8b6-7bc6-6e2b-ad8bfa60dd4a,0.20900689556933105,0.622850484375,6,0,0,0.8365388955059603,0.622850484375,6,6,0.2096602150958235,0.622850484375,4,6,0,0,1.0,3.0,3.0,3.0,3.0,1.0,18.0,14.0,10.0,15.0,17.0,10.0,5,6,6,1.0,4.0
4178ebb7-37f6-a9f6-8925-1046e1088fc6,0.235,0.2775,2,0,0,0.7449542072941218,0.2775,2,2,0.235,0.2775,2,2,0,0,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,4,2,2,0.0,0.0
f6571478-ca90-d5ce-1679-aa0e3a5acc33,0.245625,0.385875,3,0,0,0.6477793651627067,0.385875,3,3,0.245625,0.385875,3,3,0,0,5.0,6.0,5.0,5.0,6.0,5.0,21.0,14.0,15.0,15.0,19.0,14.0,5,3,3,4.0,7.0
9a1d1af4-0b8a-4a00-accc-2ac5aae3ec20,0.32,0.47799375,4,35,2,4.408758656333009,0.9982325867648336,39,39,0.32,0.47799375,5,4,32,2,4.0,3.0,4.0,4.0,4.0,3.0,19.0,16.0,15.0,16.0,16.0,15.0,5,36,36,1.0,6.0
58254b07-3d75-4e0a-8d1b-31b643b4cc75,0.15,0.0,0,3,0,0.7225462898521935,0.385875,3,3,0.15,0.0,3,0,3,0,5.0,4.0,4.0,4.0,5.0,4.0,26.0,21.0,22.0,21.0,27.0,21.0,5,3,3,3.0,16.0
488f8934-e343-b061-a989-81f748956c10,0.3434482758620689,0.67942291171875,7,0,0,1.1381364153341866,0.67942291171875,7,7,0.3435267857142857,0.67942291171875,4,7,0,0,3.0,4.0,3.0,5.0,4.0,3.0,18.0,13.0,12.0,13.0,15.0,12.0,5,7,7,3.0,5.0
04786ce0-239f-4d3b-a6ad-353e6f00ae18,0.1636607142857143,0.385875,3,0,0,0.6148983616016689,0.385875,3,3,0.1636607142857143,0.385875,3,3,0,0,6.0,6.0,5.0,5.0,6.0,5.0,19.0,14.0,13.0,14.0,19.0,13.0,5,3,3,4.0,6.0
e071bbdb-77e5-4b91-b080-0c65f2883c5e,0.2775,0.385875,3,0,0,1.0,0.385875,3,3,0.2775,0.385875,3,3,0,0,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,5,3,3,0.0,0.0
ebf6b4a9-ad1e-05d7-a514-77e96cf01f80,0.4137943952274859,0.8972303304691157,14,0,2,1.8312189639226517,0.8972303304691157,14,14,0.4186983901699609,0.8790945064342538,5,13,0,2,3.0,3.0,3.0,3.0,4.0,3.0,18.0,12.0,12.0,13.0,15.0,12.0,5,13,13,2.0,5.0
3337763e-50fa-82c9-04ce-47a50c68cf7e,0.16342105263157894,0.2775,2,0,0,0.3599341880634856,0.2775,2,2,0.16342105263157894,0.2775,2,2,0,0,5.0,5.0,5.0,5.0,5.0,5.0,18.0,13.0,12.0,13.0,16.0,12.0,4,2,2,0.0,0.0
ec2af6b8-db41-3fa6-408f-2fd7823c0d5b,0.7874999999999999,0.9126457808987484,15,0,0,2.7666041050338643,0.9126457808987484,15,15,0.7874999999999999,0.9126457808987484,3,15,0,0,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,5,15,15,0.0,0.0
9a2cf23b-3f0a-4fcc-b105-3620d9311a7e,0.2775,0.385875,3,0,0,1.0,0.385875,3,3,0.2775,0.385875,3,3,0,0,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,5,3,3,0.0,0.0
328372d5-3063-4682-a479-2933b319d3c3,1.411569613389588,0.999888452500342,56,0,12,5.074890271282037,0.999888452500342,56,56,1.3786190167267187,0.999215789358174,5,44,0,10,3.0,3.0,3.0,3.0,3.0,3.0,15.0,11.0,11.0,10.0,13.0,10.0,5,44,44,2.0,5.0
0c0e8cf1-17ca-13be-bf90-dcdd48db4b4d,0.2812821665313852,0.2775,2,0,0,0.4307872335066459,0.2775,2,2,0.2951147649969078,0.2775,2,2,0,0,5.0,3.0,5.0,5.0,4.0,3.0,23.0,17.0,17.0,15.0,18.0,15.0,4,2,2,3.0,9.0
044a1684-b8ff-b572-a85a-e960ff6cca9f,0.2265,0.385875,3,44,2,4.215487842957532,0.9995183966395884,47,47,0.2265,0.385875,5,3,28,2,2.0,3.0,2.0,2.0,4.0,2.0,19.0,15.0,14.0,13.0,19.0,13.0,5,31,31,0.0,0.0
424658b4-ef25-4a8c-bb05-6db9673bcba1,0.15216101694915254,0.15,1,0,0,0.33499662454125395,0.15,1,1,0.1523611111111111,0.15,1,1,0,0,5.0,3.0,5.0,5.0,4.0,3.0,31.0,25.0,25.0,25.0,27.0,25.0,2,1,1,3.0,18.0
22148776-edb5-9464-6687-14cc59f5ccea,0.15439655172413794,0.15,1,0,0,0.2699247540352657,0.15,1,1,0.15490384615384614,0.15,1,1,0,0,4.0,4.0,5.0,5.0,5.0,4.0,27.0,22.0,22.0,21.0,25.0,21.0,2,1,1,3.0,15.0
5405464a-59fa-2cbc-95c2-063bae8ff216,0.27112499999999995,0.7683830537167969,9,0,0,1.1279306901136503,0.7683830537167969,9,9,0.27112499999999995,0.7683830537167969,5,9,0,0,4.0,5.0,4.0,4.0,4.0,4.0,18.0,12.0,9.0,12.0,15.0,9.0,5,9,9,3.0,4.0
68df3e05-2ab4-498c-8af8-2aa5d21c4f9f,0.32,0.622850484375,6,0,0,1.0999729161396643,0.622850484375,6,6,0.32,0.622850484375,3,6,0,0,3.0,5.0,5.0,5.0,5.0,3.0,21.0,17.0,12.0,18.0,20.0,12.0,5,6,6,2.0,2.0
d872c628-b10b-8d05-4677-4405f28f1fdf,0.15607142857142856,0.15,1,0,0,0.2797033064849811,0.15,1,1,0.15796875,0.15,1,1,0,0,5.0,5.0,3.0,5.0,5.0,3.0,29.0,23.0,19.0,21.0,26.0,19.0,2,1,1,3.0,15.0
9767fe3d-0773-486a-aabf-f9b4b902541b,0.15,0.0,0,8,0,2.3644666709630644,0.8910037899843751,8,8,0.15,0.0,2,0,7,0,5.0,5.0,6.0,6.0,5.0,5.0,31.0,25.0,24.0,25.0,29.0,24.0,4,7,7,3.0,15.0
aedcd7d9-6269-44da-ab08-eaa07b993623,0.1660214387739624,0.2775,2,0,0,0.3780836091376472,0.2775,2,2,0.17507091731071125,0.2775,2,2,0,0,3.0,3.0,3.0,3.0,4.0,3.0,22.0,18.0,17.0,19.0,21.0,17.0,4,2,2,0.0,0.0
161c22ae-ed42-4f34-86f6-bb54583f12c1,0.15353890974137765,0.2775,2,0,0,0.35771910213293473,0.2775,2,2,0.15423646665383065,0.2775,2,2,0,0,3.0,3.0,3.0,3.0,4.0,3.0,22.0,16.0,15.0,13.0,20.0,13.0,4,2,2,0.0,0.0
a14af1bd-5691-a958-ea0d-1cac86d7bd0c,0.5286550301005489,0.67942291171875,7,0,0,1.1186360985939323,0.7275094749609375,7,7,0.5092567826399439,0.622850484375,3,6,0,0,4.0,4.0,3.0,3.0,4.0,3.0,21.0,16.0,15.0,16.0,19.0,15.0,5,6,6,2.0,9.0
f75fc63e-a86b-0ce5-0023-db8f8d19197b,0.20464285714285715,0.385875,3,0,0,0.6788603645571782,0.385875,3,3,0.20464285714285715,0.385875,3,3,0,0,5.0,6.0,7.0,7.0,7.0,5.0,22.0,20.0,19.0,17.0,22.0,17.0,5,3,3,4.0,12.0
9d20704f-2a24-451d-91b3-ddca12768ad8,0.3212042645093353,0.8031255956592774,10,0,2,1.0691253577568225,0.8031255956592774,10,10,0.331675548087295,0.8031255956592774,5,10,0,2,3.0,4.0,3.0,4.0,4.0,3.0,19.0,13.0,12.0,11.0,16.0,11.0,5,10,10,2.0,6.0
323a70c9-9317-4c84-a331-04f08c9a413d,0.156375,0.15,1,0,0,0.4369935669490612,0.15,1,1,0.15671052631578947,0.15,1,1,0,0,5.0,6.0,7.0,7.0,6.0,5.0,32.0,26.0,24.0,26.0,29.0,24.0,2,1,1,0.0,0.0
d85f4dd7-d832-4599-9c56-124816d9e6e6,0.188570205479452,0.2775,2,0,0,0.5628243730232495,0.2775,2,2,0.18928030303030305,0.2775,2,2,0,0,5.0,4.0,5.0,5.0,4.0,4.0,31.0,24.0,23.0,24.0,29.0,23.0,4,2,2,4.0,18.0
5e272900-6ab6-403d-972e-f46dfe615170,0.2775,0.385875,3,0,0,1.0,0.385875,3,3,0.2775,0.385875,3,3,0,0,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,5,3,3,0.0,0.0
bce00a6d-4f71-9a2f-ede5-3925063f223c,0.9560802147475368,0.9544005516652772,19,0,0,3.3514149132434046,0.9544005516652772,19,19,0.9560802147475368,0.9544005516652772,3,19,0,0,4.0,5.0,5.0,5.0,5.0,4.0,24.0,19.0,20.0,20.0,22.0,19.0,5,19,19,3.0,12.0
4d7e1eac-e7e3-3965-5f9f-8663360d27a9,0.15,0.0,0,1,0,0.22616508340370786,0.15,1,1,0.15,0.0,1,0,1,0,4.0,4.0,4.0,4.0,4.0,4.0,22.0,17.0,14.0,16.0,20.0,14.0,2,1,1,3.0,9.0
5f334995-c91d-422d-ae9d-f6666a8b255b,0.17309498946964424,0.5562946875,5,0,0,0.5779633792501204,0.5562946875,5,5,0.175343705779389,0.47799375,4,4,0,0,3.0,3.0,3.0,3.0,4.0,3.0,20.0,17.0,16.0,15.0,18.0,15.0,5,4,4,0.0,0.0
027d36e0-9e0a-7ea4-fef9-582959ba1c7c,0.3795,0.67942291171875,7,5,0,2.343652093246187,0.8790945064342538,12,12,0.3795,0.67942291171875,3,7,4,0,4.0,4.0,4.0,4.0,4.0,4.0,19.0,14.0,15.0,15.0,19.0,14.0,5,11,11,3.0,8.0
998f97d6-8271-22d0-3e58-2432764e2cf0,0.3763889705002094,0.9126457808987484,15,0,6,1.8183934585966377,0.9126457808987484,15,15,0.3813827356223354,0.8972303304691157,5,14,0,6,3.0,3.0,4.0,4.0,4.0,3.0,18.0,15.0,14.0,14.0,15.0,14.0,5,14,14,0.0,0.0
0da0ce22-6709-c0a9-d4ff-ad3b3b7b78b8,0.3252669642857142,0.47799375,4,0,2,0.6329385315980882,0.47799375,4,4,0.3252669642857142,0.47799375,4,4,0,2,4.0,4.0,4.0,5.0,4.0,4.0,16.0,11.0,11.0,10.0,15.0,10.0,5,4,4,3.0,5.0
3fb2cff1-ecea-fdaf-eedf-f454a2dc6930,0.554715909090909,0.925748913763936,16,0,0,1.8816099567176257,0.925748913763936,16,16,0.5582575757575756,0.925748913763936,5,16,0,0,4.0,4.0,4.0,4.0,4.0,4.0,17.0,12.0,11.0,12.0,14.0,11.0,5,16,16,0.0,0.0
e8f43429-0f02-40b7-9ff6-c674ea3b0810,0.2775,0.385875,3,0,0,1.0,0.385875,3,3,0.2775,0.385875,3,3,0,0,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,5,3,3,0.0,0.0
4d8a2de0-5508-4e17-b442-8209f692fccb,0.1535918126029966,0.15,1,0,0,0.2334278132037835,0.15,1,1,0.1558067494918564,0.15,1,1,0,0,3.0,3.0,4.0,4.0,4.0,3.0,22.0,13.0,17.0,17.0,21.0,13.0,2,1,1,2.0,9.0
d07b53a7-c2a7-45c0-8e6a-444350e40afa,0.34124999999999994,0.5562946875,5,0,0,1.6201510180773282,0.5562946875,5,5,0.34124999999999994,0.5562946875,3,5,0,0,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,5,5,5,0.0,0.0
34c4e8f5-d192-5ed8-f6f8-1d314ee77bfd,0.7042129910917504,0.9935138543444292,31,0,8,3.52172320777956,0.9935138543444292,31,31,0.6895879205008598,0.9853818616256234,5,26,0,6,1.0,3.0,3.0,3.0,3.0,1.0,16.0,13.0,10.0,13.0,16.0,10.0,5,26,26,0.0,0.0
47eb98eb-4c59-4b8b-b2b4-1287016ca641,0.15256552875808707,0.2775,2,0,0,0.33672070404497884,0.2775,2,2,0.1530430383079854,0.2775,2,2,0,0,1.0,3.0,3.0,3.0,3.0,1.0,19.0,15.0,10.0,16.0,18.0,10.0,4,2,2,0.0,0.0
4c5bea73-d5c9-1753-7ed3-a77a52bd0cf9,0.21375,0.385875,3,0,0,0.7791744868707667,0.385875,3,3,0.21375,0.385875,3,3,0,0,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,5,3,3,0.0,0.0
2b3af866-ef4c-4c78-9b29-a04e3ed69026,0.15,0.0,0,1,0,0.3759098385765555,0.15,1,1,0.15,0.0,1,0,1,0,5.0,6.0,6.0,6.0,6.0,5.0,37.0,31.0,31.0,29.0,33.0,29.0,2,1,1,4.0,22.0
cef13063-7fba-926a-09da-2bff1f31907b,0.23921827819314376,0.7683830537167969,9,0,3,1.1381803672905473,0.7683830537167969,9,9,0.2581948981383689,0.7683830537167969,5,9,0,3,3.0,5.0,5.0,5.0,4.0,3.0,20.0,14.0,14.0,13.0,17.0,13.0,5,9,9,2.0,6.0
206a5514-60b5-6e7a-0951-e237cab33664,0.33214285714285713,0.622850484375,6,0,0,0.9061683411908964,0.622850484375,6,6,0.33214285714285713,0.622850484375,3,6,0,0,4.0,5.0,5.0,5.0,5.0,4.0,17.0,11.0,11.0,11.0,15.0,11.0,5,6,6,3.0,4.0
c57c09c8-8229-393f-8899-848b9fcb269d,0.2775,0.385875,3,0,0,1.0,0.385875,3,3,0.2775,0.385875,3,3,0,0,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,5,3,3,0.0,0.0
a19c75c1-fd48-798a-35d9-7ba50563b7a6,0.2775,0.385875,3,0,0,1.0,0.385875,3,3,0.2775,0.385875,3,3,0,0,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,5,3,3,0.0,0.0
a42e44ed-f4f7-9016-96f4-ba724419031c,0.21830357142857126,0.7683830537167969,9,0,0,1.0906080590807643,0.7683830537167969,9,9,0.203125,0.622850484375,5,6,0,0,5.0,6.0,7.0,7.0,7.0,5.0,25.0,20.0,19.0,20.0,24.0,19.0,5,6,6,0.0,0.0
c92eba74-4a90-0fd9-9e5e-4144f978ffc2,0.4424056347521128,0.9544005516652772,19,172,50,17.31782564921635,0.9999999999999916,191,191,0.4484489816091082,0.946353590194444,5,18,99,31,2.0,3.0,2.0,2.0,3.0,2.0,15.0,9.0,5.0,10.0,12.0,5.0,5,117,117,1.0,2.0
933aa3b9-c6cf-0905-69e7-2ecd937d12ff,0.15,0.0,0,1,0,0.3555863222136741,0.15,1,1,0.15,0.0,1,0,1,0,6.0,5.0,5.0,6.0,6.0,5.0,28.0,23.0,23.0,21.0,25.0,21.0,2,1,1,0.0,0.0
7b37ef63-9047-4a0c-951c-791faff830ad,0.18771875,0.15,1,0,0,0.34481045985693315,0.15,1,1,0.18771875,0.15,1,1,0,0,3.0,5.0,5.0,5.0,5.0,3.0,29.0,24.0,22.0,23.0,28.0,22.0,2,1,1,0.0,0.0
dcd74ed6-449a-43f0-9dab-aa6d5dff1178,0.2775,0.15,1,0,0,1.0,1.0,1,1,0.2775,0.15,1,1,0,0,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,2,1,1,0.0,0.0
67cf31e0-2c7e-b4a5-182c-08354ebf5f02,0.15,0.0,0,3,0,0.3946756554284751,0.385875,3,3,0.15,0.0,2,0,2,0,4.0,5.0,5.0,5.0,5.0,4.0,22.0,19.0,18.0,18.0,21.0,18.0,4,2,2,4.0,11.0
507c3f2b-9f30-4427-9378-34bf8718d9e8,0.4379272682741908,0.7683830537167969,9,0,0,1.4696011758618772,0.7683830537167969,9,9,0.4414488149893986,0.7683830537167969,3,9,0,0,3.0,4.0,3.0,5.0,3.0,3.0,22.0,16.0,15.0,16.0,20.0,15.0,5,9,9,0.0,0.0
ca9afcaf-17cd-dd2a-1d81-1afff939d8a3,0.15883118717620484,0.2775,2,0,0,0.4095449308675714,0.2775,2,2,0.1590650355586405,0.2775,2,2,0,0,3.0,4.0,3.0,3.0,4.0,3.0,23.0,17.0,17.0,17.0,21.0,17.0,4,2,2,2.0,10.0
5b3b5035-0928-57a7-afdb-249f3fd40dfa,1.3078254804936493,0.9999051846252904,57,0,19,5.154216466709183,0.9999336292377036,57,57,1.3182079388605343,0.9997486000358444,5,51,0,17,3.0,3.0,3.0,3.0,3.0,3.0,15.0,9.0,10.0,9.0,14.0,9.0,5,51,51,0.0,0.0
aa99fe1a-3b31-872d-e9bf-c0179c4893eb,1.8168851304668998,0.9999999999949064,160,0,68,12.162340598201617,0.9999999999949064,160,160,1.720446555973778,0.9999988218793726,5,84,0,21,3.0,3.0,3.0,3.0,2.0,2.0,16.0,8.0,9.0,9.0,13.0,8.0,5,84,84,0.0,0.0
50ee50e8-0b5a-4c09-8408-e44259fa00b7,0.15291416994262375,0.15,1,0,0,0.2326401212308831,0.15,1,1,0.154387176037939,0.15,1,1,0,0,3.0,3.0,3.0,3.0,4.0,3.0,22.0,16.0,14.0,16.0,20.0,14.0,2,1,1,0.0,0.0
8799f43b-f272-48dd-ad60-9bc3c07f420d,0.2185400702176919,0.622850484375,6,0,0,0.6002257511578112,0.622850484375,6,6,0.2321841197500757,0.622850484375,5,6,0,0,3.0,4.0,3.0,3.0,4.0,3.0,18.0,13.0,11.0,11.0,16.0,11.0,5,6,6,1.0,5.0
76d257b3-1225-4748-9f7b-5ac12dbcf034,0.15,0.0,0,2,0,0.378941327524067,0.2775,2,2,0.15,0.0,2,0,2,0,2.0,4.0,4.0,4.0,4.0,2.0,22.0,18.0,16.0,15.0,20.0,15.0,4,2,2,2.0,9.0
14c5dd9a-e143-2b9a-4bab-505d06291250,0.8969770910252769,0.9944867761927646,32,0,0,3.9543727857527613,0.9944867761927646,32,32,0.9066795826161792,0.9853818616256234,5,26,0,0,4.0,3.0,3.0,4.0,4.0,3.0,16.0,13.0,11.0,12.0,16.0,11.0,5,26,26,2.0,4.0
6778930e-f543-3c24-16da-7d3a27058bc8,0.2775,0.385875,3,0,0,1.0,0.385875,3,3,0.2775,0.385875,3,3,0,0,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,5,3,3,0.0,0.0
6dc39eb8-8079-1915-48c5-5bcd6c2f3b42,0.20464285714285715,0.385875,3,0,0,0.6948469575264298,0.385875,3,3,0.20464285714285715,0.385875,3,3,0,0,5.0,6.0,7.0,7.0,6.0,5.0,20.0,13.0,13.0,14.0,17.0,13.0,5,3,3,4.0,7.0
