uuid,in_deg_1,out_deg_1,kc_3,w_pr_1,w_spath_top_3_0,w_spath_top_3_1,w_spath_top_3_2,w_spath_top_3_3,w_spath_top_3_4,w_spath_top_min_3
6f476e5a-94ad-9c9e-a262-facb7af535d6,7,7,5,0.67942291171875,28.0,21.0,20.0,21.0,24.0,20.0
120c6cd0-2104-8a2b-03bc-e105967d2122,8,8,5,0.7275094749609375,18.0,10.0,11.0,11.0,16.0,10.0
3718597a-dd39-6661-3630-09cdd43bcac2,3292,3292,5,1.0000000000000002,13.0,9.0,4.0,10.0,12.0,4.0
dc8c83e4-40a9-458f-b32d-36a65795bc65,3,3,5,0.385875,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30
22d60f5d-17d4-76cc-41b9-794d98fb8e5e,18,18,5,0.946353590194444,24.0,19.0,17.0,19.0,24.0,17.0
a555fc53-5cb7-50a7-8c5c-9d55c119dd91,1,1,2,0.15,22.0,17.0,15.0,16.0,20.0,15.0
9074df2b-70d9-949d-294d-b9febe90bba8,3,3,5,0.385875,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30
3dac9529-df43-41bc-4c3c-ef6f7159e857,8,8,5,0.7275094749609375,20.0,17.0,16.0,15.0,20.0,15.0
4ea8ff21-4216-0b4c-a814-8f9f35463ecc,18,18,5,0.9785414360777775,18.0,14.0,12.0,13.0,17.0,12.0
27f9484d-26e5-4aeb-b566-675b29559a94,5,5,5,0.622850484375,22.0,18.0,13.0,19.0,21.0,13.0
e2d8daab-fe6c-43df-be7b-eeafd55ff98b,2,2,4,0.2775,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30
1b43dc78-ea9a-1a88-5e8e-08c9d4c139d7,3,3,5,0.385875,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30
8cd0156b-e60f-e8ac-adae-8e9d8e6a6539,6,6,5,0.622850484375,19.0,16.0,14.0,14.0,17.0,14.0
a2d1905f-f0db-14cd-144f-7e5b3417b192,3,3,5,0.385875,18.0,15.0,12.0,15.0,18.0,12.0
b1a85c16-fb7d-c75a-de65-131049dc370e,3,3,5,0.385875,16.0,12.0,11.0,11.0,17.0,11.0
2d41247e-77bc-4174-83c0-b50b1ef75e21,3,3,5,0.385875,21.0,16.0,15.0,15.0,19.0,15.0
b7406735-20f8-07c8-59bf-7f530296f700,8,8,5,0.7275094749609375,21.0,15.0,13.0,12.0,18.0,12.0
c793c730-1d3c-e064-6edc-61c1f526aa40,2,2,4,0.2775,18.0,13.0,12.0,12.0,16.0,12.0
3100c019-55bc-83ad-d644-71f558d9d7e7,18,18,5,0.946353590194444,20.0,15.0,14.0,13.0,17.0,13.0
8b975741-713b-8bda-2b36-4f0067bd5473,112,112,5,0.9999999875571554,16.0,10.0,9.0,10.0,13.0,9.0
21b8cb72-9b12-89f8-9c6f-24a9541d4f50,5,5,5,0.6894062812499999,20.0,12.0,14.0,13.0,19.0,12.0
e1aab05d-8130-85fd-65c0-bae3ddc4c4f4,59,59,5,1.000013700821645,22.0,16.0,16.0,16.0,21.0,16.0
9154e823-111d-4def-adad-ba310c620fe3,5,5,2,0.8225178750000001,33.0,28.0,28.0,27.0,32.0,27.0
bceb0c46-0cad-8bb5-40f5-86d9e8d46925,9,9,5,0.7683830537167969,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30
e4ea4d46-82b6-4818-b8b1-ba9a66e5dd30,2,2,4,0.2775,18.0,15.0,14.0,15.0,18.0,14.0
bb3f9da2-dcda-31cb-d54b-a272cc86f04b,4,4,5,0.47799375,18.0,13.0,12.0,13.0,15.0,12.0
cb271e4b-41d3-46f6-a8a7-a8ed289b7c3a,27,27,5,0.98757458238178,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30
9fbd8637-023c-d732-46f9-9a7d674fa50b,6,6,5,0.622850484375,18.0,11.0,11.0,12.0,16.0,11.0
d7902532-418e-4dda-a256-1c5621d5b067,3,3,4,0.385875,22.0,16.0,16.0,14.0,19.0,14.0
fc871261-4414-40ab-bc46-6b0a6a3f2456,3,3,5,0.385875,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30
e8242723-92d7-80ce-ad7d-d6cd5a346a4b,4,4,5,0.5562946875,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30
f0f90fdf-91c0-e24d-8a44-2fb9d7671579,16,16,5,0.925748913763936,16.0,11.0,10.0,9.0,14.0,9.0
c89e5ae7-32f6-4081-8088-fec5f287633a,3,3,5,0.385875,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30
da0542f2-d366-5d20-6c4d-b182773d1d8b,6,6,5,0.622850484375,16.0,12.0,11.0,10.0,14.0,10.0
aee60697-8616-da39-1e89-9e9695481c09,3,3,5,0.385875,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30
ec0be723-3342-429a-8134-042209928e86,17,17,5,0.9558206036895419,17.0,12.0,12.0,13.0,18.0,12.0
89d29043-b7de-4bbc-99be-db318cdd7f3f,9,9,5,0.7683830537167969,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30
ff3c5aaa-17f3-831b-a402-ec68e3692006,2,2,4,0.2775,25.0,18.0,18.0,18.0,24.0,18.0
9464a986-9801-4959-af0c-2716efadc45e,6,6,5,0.622850484375,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30
51cad1c5-13fb-760b-6a57-e73b50d7945a,4,4,4,0.5562946875,21.0,14.0,14.0,14.0,19.0,14.0
e4d436b7-da7f-4495-9f3b-334397e1cf68,4,4,5,0.47799375,20.0,15.0,14.0,14.0,14.0,14.0
77f0639b-2fd2-479d-8dde-f48736f1e8b9,6,6,5,0.622850484375,21.0,16.0,15.0,16.0,19.0,15.0
36162b3a-d3bd-fd2b-9385-5bdf0f711ac6,9,9,5,0.7683830537167969,20.0,14.0,15.0,15.0,19.0,14.0
43507f7e-499b-5a28-7c75-f3c3b45e9785,6,6,5,0.622850484375,21.0,17.0,16.0,17.0,21.0,16.0
8243d13c-3070-43a8-b225-9626cf605974,5,5,5,0.5562946875,19.0,11.0,12.0,13.0,17.0,11.0
de8cb9fe-f90a-96cf-6aef-355b07a0cdd6,3,3,5,0.385875,21.0,14.0,14.0,15.0,16.0,14.0
3e564c59-33c8-f385-4fc9-5ad19fe7cb5f,45,45,5,0.9995333946681136,19.0,12.0,11.0,12.0,17.0,11.0
a5163976-a15a-b5ad-8e7a-beec76097a02,8,8,5,0.7683830537167969,28.0,21.0,21.0,22.0,25.0,21.0
3f308536-dc4c-7720-c886-53c9fb952f2c,1,1,2,0.15,28.0,24.0,19.0,22.0,26.0,19.0
9a2a07fb-e9f0-4bf8-90f3-37f1bf190b8f,3,3,4,0.47799375,31.0,24.0,23.0,24.0,27.0,23.0
8e7cbb41-3d49-411f-a725-df5f4469cd7c,9,9,5,0.7683830537167969,22.0,16.0,16.0,15.0,20.0,15.0
463bdc79-8aea-488a-ae6c-bf8f97c00395,8,8,5,0.7275094749609375,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30
f54473b4-bf7c-91fe-95f3-97fd9ea208f1,1,1,2,0.15,29.0,24.0,24.0,21.0,27.0,21.0
7ecded47-13b2-44d5-9d06-9455fd1cde04,3,3,5,0.385875,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30
