uuid,in_deg_1,out_deg_1,kc_3,w_pr_1,w_spath_top_3_0,w_spath_top_3_1,w_spath_top_3_2,w_spath_top_3_3,w_spath_top_3_4,w_spath_top_min_3
2b6a4379-e840-41e9-947f-fb594d1cd7e9,10,10,5,0.8031255956592774,20.0,17.0,12.0,16.0,20.0,12.0
3dcfc703-ff96-d5c7-2387-7d88ce67bef4,1,1,2,0.15,24.0,18.0,18.0,17.0,22.0,17.0
cd6713b3-8eb5-43c7-82ea-ff411e18049d,1,1,2,0.15,30.0,23.0,23.0,24.0,28.0,23.0
780daa11-d1ef-21b9-d6b7-a988c1ad32c9,2,2,4,0.2775,22.0,16.0,16.0,17.0,21.0,16.0
612f1069-13ab-40aa-8aff-e8b24ae54062,1,1,2,0.15,18.0,15.0,15.0,14.0,19.0,14.0
c9049249-f8d4-4b22-fe1e-1968e80247ad,6,6,5,0.67942291171875,25.0,17.0,18.0,20.0,23.0,17.0
e52f0a47-59c9-e2d2-9a28-95f424dfca36,5,5,5,0.5562946875,24.0,19.0,18.0,18.0,20.0,18.0
ada24309-1efb-0cf5-55c0-de61d9f6820b,2,2,4,0.2775,25.0,20.0,19.0,19.0,24.0,19.0
3cff14eb-1a24-427a-a2b3-8cfceab34edb,1,1,2,0.15,23.0,16.0,15.0,16.0,20.0,15.0
7a12818e-efed-440f-b5f2-ab2e8772e64a,1,1,2,0.15,23.0,16.0,15.0,16.0,20.0,15.0
58bbcca2-630b-4838-865e-a477375adc3a,40,40,5,0.9984976987501086,18.0,13.0,13.0,12.0,16.0,12.0
70de6ee3-b009-4758-a284-48e611129cec,13,13,5,0.8790945064342538,18.0,13.0,10.0,12.0,17.0,10.0
3432d3d2-9bce-1dfc-c38b-a6db2023a16a,14,14,5,0.8972303304691157,19.0,15.0,10.0,15.0,18.0,10.0
a9655662-c8b8-fca4-5eac-9685d97197c8,3,3,5,0.385875,23.0,18.0,15.0,18.0,20.0,15.0
ddb0e387-4387-c21c-9d62-0acbe2824656,7,7,5,0.7275094749609375,22.0,18.0,17.0,17.0,20.0,17.0
f720b632-4205-4562-82d3-beb9f989de74,7,7,5,0.67942291171875,16.0,15.0,13.0,13.0,18.0,13.0
f4cad525-82e1-b3ee-6f66-37b3b0489d61,10,10,5,0.8031255956592774,22.0,16.0,15.0,15.0,19.0,15.0
e19ea5c9-9f41-4957-a41f-c900bd157f1f,6,6,5,0.622850484375,17.0,12.0,11.0,10.0,15.0,10.0
