uuid,in_deg_1,out_deg_1,kc_3,w_pr_1,w_spath_top_3_0,w_spath_top_3_1,w_spath_top_3_2,w_spath_top_3_3,w_spath_top_3_4,w_spath_top_min_3
6dd3446f-6e45-62ee-8ce1-0710744aa45d,1,1,2,0.15,22.0,18.0,17.0,18.0,19.0,17.0
21d1a828-dc91-36fa-1bab-edbef7ba3474,12,12,5,0.857758242863828,13.0,9.0,8.0,9.0,13.0,8.0
4f675d84-58b8-93b7-600e-f6d0b47dc335,15,15,5,0.9126457808987484,16.0,11.0,10.0,11.0,13.0,10.0
79a18711-bdb1-383e-86e2-2ac9828d39cc,3,3,5,0.385875,20.0,17.0,16.0,15.0,19.0,15.0
67ac5677-30c4-0c8b-db35-05e4b005fab0,4,4,4,0.47799375,22.0,17.0,15.0,15.0,16.0,15.0
1e009a08-c222-b98a-d143-75b7ac8987d5,1,1,2,0.15,19.0,14.0,14.0,13.0,17.0,13.0
a1b82eb4-b045-b449-3325-1edd6193810e,2,2,4,0.2775,18.0,12.0,12.0,12.0,17.0,12.0
338944b8-c229-94d5-d630-4a4681a37d6c,3,3,4,0.47799375,19.0,12.0,12.0,13.0,16.0,12.0
1aeefecc-e48d-c6da-cb23-7c493b0a049e,5,5,5,0.5562946875,19.0,12.0,13.0,13.0,17.0,12.0
9a59d1e9-d183-0015-8527-0a39d01a9bfc,28,28,5,0.9926068765171592,20.0,16.0,14.0,14.0,19.0,14.0
658bab3c-8926-286f-fc58-e1745cdf20c4,1,1,2,0.15,19.0,14.0,12.0,15.0,17.0,12.0
5330061d-6bfb-469d-b25d-ae117518db8c,3,3,5,0.385875,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30
cef320e5-e192-a148-0874-dfab596f457f,17,17,5,0.9368865766993456,16.0,12.0,10.0,10.0,10.0,10.0
72c415e7-03d6-4f28-bf56-7a6f29d7f1b8,7,7,5,0.67942291171875,25.0,19.0,17.0,18.0,23.0,17.0
