uuid,in_deg_1,out_deg_1,kc_3,w_pr_1,w_spath_top_3_0,w_spath_top_3_1,w_spath_top_3_2,w_spath_top_3_3,w_spath_top_3_4,w_spath_top_min_3
7b1b1bb7-8c8b-4474-0167-756a1633d87b,1,1,2,0.15,23.0,18.0,17.0,18.0,21.0,17.0
33b06b33-7b7e-96fb-28cd-10292c0a55cc,3,3,5,0.385875,19.0,13.0,13.0,13.0,17.0,13.0
e071bbdb-77e5-4b91-b080-0c65f2883c5e,3,3,5,0.385875,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30
3337763e-50fa-82c9-04ce-47a50c68cf7e,2,2,4,0.2775,18.0,13.0,12.0,13.0,16.0,12.0
ec2af6b8-db41-3fa6-408f-2fd7823c0d5b,15,15,5,0.9126457808987484,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30
9a2cf23b-3f0a-4fcc-b105-3620d9311a7e,3,3,5,0.385875,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30
328372d5-3063-4682-a479-2933b319d3c3,56,56,5,0.999888452500342,15.0,11.0,11.0,10.0,13.0,10.0
8133e003-bd4a-44c3-83a3-17c576e917c9,2,2,4,0.2775,22.0,18.0,16.0,16.0,22.0,16.0
20c21955-325e-6692-09b6-313311b63788,51,51,5,1.0000125699982072,20.0,15.0,13.0,14.0,19.0,13.0
044a1684-b8ff-b572-a85a-e960ff6cca9f,47,47,5,0.9995183966395884,19.0,15.0,14.0,13.0,19.0,13.0
900cf958-5206-45bd-9a95-b6443ef530fb,1,1,2,0.15,23.0,18.0,15.0,16.0,22.0,15.0
4e935a9f-115d-7a79-822b-9b8379d3bd7c,6,6,5,0.67942291171875,16.0,13.0,12.0,13.0,14.0,12.0
5299c450-c64c-678d-a43d-9bc83185d7ca,1,1,2,0.15,20.0,15.0,15.0,15.0,18.0,15.0
5bcb0e25-fd81-7475-7abb-293870abd9f8,1,1,2,0.15,29.0,25.0,21.0,24.0,28.0,21.0
aedcd7d9-6269-44da-ab08-eaa07b993623,2,2,4,0.2775,22.0,18.0,17.0,19.0,21.0,17.0
161c22ae-ed42-4f34-86f6-bb54583f12c1,2,2,4,0.2775,22.0,16.0,15.0,13.0,20.0,13.0
1cd07aba-2863-96f1-95ac-bafdf4079736,10,10,5,0.8326567563103858,25.0,20.0,20.0,19.0,22.0,19.0
2b311dfb-c4a0-c69e-c133-7c6da21f1c07,2,2,4,0.2775,19.0,12.0,12.0,13.0,17.0,12.0
323a70c9-9317-4c84-a331-04f08c9a413d,1,1,2,0.15,32.0,26.0,24.0,26.0,29.0,24.0
c114f9ce-7e14-4ff5-90e9-b936619e510d,4,4,5,0.47799375,16.0,12.0,11.0,10.0,16.0,10.0
5e272900-6ab6-403d-972e-f46dfe615170,3,3,5,0.385875,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30
5f334995-c91d-422d-ae9d-f6666a8b255b,5,5,5,0.5562946875,20.0,17.0,16.0,15.0,18.0,15.0
1bef6631-62c9-4753-ac59-ac2fe5f154f7,8,8,5,0.7275094749609375,23.0,19.0,17.0,18.0,22.0,17.0
998f97d6-8271-22d0-3e58-2432764e2cf0,15,15,5,0.9126457808987484,18.0,15.0,14.0,14.0,15.0,14.0
3fb2cff1-ecea-fdaf-eedf-f454a2dc6930,16,16,5,0.925748913763936,17.0,12.0,11.0,12.0,14.0,11.0
e8f43429-0f02-40b7-9ff6-c674ea3b0810,3,3,5,0.385875,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30
69be6a41-3453-de90-d559-0958812a673e,23,23,5,0.9797672825268142,14.0,9.0,10.0,10.0,15.0,9.0
734b9e25-4f2b-be8d-cdb8-7cc51ff05bae,1,1,2,0.15,25.0,21.0,20.0,20.0,24.0,20.0
d07b53a7-c2a7-45c0-8e6a-444350e40afa,5,5,5,0.5562946875,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30
ae9c2575-34d5-e7cd-7ab9-998ccc73f621,1,1,2,0.15,24.0,17.0,16.0,17.0,20.0,16.0
34c4e8f5-d192-5ed8-f6f8-1d314ee77bfd,31,31,5,0.9935138543444292,16.0,13.0,10.0,13.0,16.0,10.0
212e631f-55a8-4c37-8764-0dc487e37708,1,1,2,0.15,33.0,26.0,27.0,27.0,31.0,26.0
47eb98eb-4c59-4b8b-b2b4-1287016ca641,2,2,4,0.2775,19.0,15.0,10.0,16.0,18.0,10.0
4c5bea73-d5c9-1753-7ed3-a77a52bd0cf9,3,3,5,0.385875,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30
c57c09c8-8229-393f-8899-848b9fcb269d,3,3,5,0.385875,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30
3b6c1f66-1599-26e8-61b0-1c0255803925,1,1,2,0.15,24.0,20.0,20.0,18.0,24.0,18.0
a19c75c1-fd48-798a-35d9-7ba50563b7a6,3,3,5,0.385875,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30
a42e44ed-f4f7-9016-96f4-ba724419031c,9,9,5,0.7683830537167969,25.0,20.0,19.0,20.0,24.0,19.0
933aa3b9-c6cf-0905-69e7-2ecd937d12ff,1,1,2,0.15,28.0,23.0,23.0,21.0,25.0,21.0
7b37ef63-9047-4a0c-951c-791faff830ad,1,1,2,0.15,29.0,24.0,22.0,23.0,28.0,22.0
dcd74ed6-449a-43f0-9dab-aa6d5dff1178,1,1,2,1.0,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30
507c3f2b-9f30-4427-9378-34bf8718d9e8,9,9,5,0.7683830537167969,22.0,16.0,15.0,16.0,20.0,15.0
badbc8b8-5e73-19da-c8e5-80a99cb3d2fa,11,11,5,0.8326567563103858,15.0,10.0,10.0,10.0,13.0,10.0
5b3b5035-0928-57a7-afdb-249f3fd40dfa,57,57,5,0.9999336292377036,15.0,9.0,10.0,9.0,14.0,9.0
aa99fe1a-3b31-872d-e9bf-c0179c4893eb,160,160,5,0.9999999999949064,16.0,8.0,9.0,9.0,13.0,8.0
50ee50e8-0b5a-4c09-8408-e44259fa00b7,1,1,2,0.15,22.0,16.0,14.0,16.0,20.0,14.0
3d455d82-ec09-4063-6509-22da915e6299,2,2,4,0.2775,23.0,17.0,17.0,17.0,21.0,17.0
f7605c78-9fc8-4637-a556-30ec7a01abe9,4,4,5,0.47799375,21.0,16.0,14.0,14.0,18.0,14.0
6778930e-f543-3c24-16da-7d3a27058bc8,3,3,5,0.385875,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30
b249e79f-6a83-60c8-c5dd-413977c1a88d,10,10,5,0.8031255956592774,20.0,16.0,15.0,15.0,17.0,15.0
d47fd7d9-b1b9-37af-894f-7ef780e7f899,4,4,5,0.47799375,16.0,15.0,13.0,13.0,18.0,13.0
e995255e-00ac-497a-92a3-f6468e33af9d,1,1,2,0.15,23.0,18.0,16.0,17.0,21.0,16.0
41f3f743-6903-89c0-cee7-55a524bafdc7,2,2,4,0.2775,17.0,13.0,8.0,14.0,16.0,8.0
4fb47bde-100b-4996-b2a8-6ca5930ae4e9,2,2,4,0.2775,19.0,15.0,10.0,16.0,18.0,10.0
8451331e-f17c-4236-8ee7-14edb99a94be,9,9,5,0.7683830537167969,18.0,12.0,11.0,12.0,16.0,11.0
a23ec6ee-639d-aaa7-6201-273c05a9cde1,75,75,5,0.9999956764712196,18.0,13.0,12.0,10.0,15.0,10.0
36c78450-0396-49d3-8909-ee2a00448dde,1,1,2,0.15,24.0,17.0,16.0,17.0,20.0,16.0
89a0c136-9733-c5db-97a3-c8ecca27de51,17,17,5,0.946353590194444,22.0,16.0,15.0,14.0,19.0,14.0
8604943b-4708-578d-9182-8ac37d274150,3,3,5,0.385875,19.0,13.0,14.0,13.0,17.0,13.0
a35c0ee7-b9c9-5baf-d69c-30b6f72af4a7,1,1,2,0.15,27.0,21.0,20.0,21.0,21.0,20.0
38def6ff-b459-c4a3-bd8e-1299d6e509ec,32,32,5,0.9944867761927646,17.0,12.0,11.0,10.0,16.0,10.0
6b17d8f3-6a3b-020e-c318-94e7ba328a63,16,16,5,0.9368865766993456,18.0,13.0,12.0,13.0,16.0,12.0
67aaaae0-947b-86e9-79b6-4918c7fef099,49,49,5,0.9997042353362874,16.0,11.0,7.0,11.0,14.0,7.0
eea40dc1-c288-4796-ae79-393228209372,1,1,2,0.15,23.0,18.0,17.0,18.0,20.0,17.0
92887d60-3ffd-4f2c-8106-36846cd737a3,2,2,4,0.2775,19.0,15.0,10.0,16.0,18.0,10.0
6d065fa8-317f-0c77-06a3-d8f122ce910c,24,24,5,0.9797672825268142,18.0,10.0,11.0,11.0,16.0,10.0
04365eb4-373c-06b4-1f91-d21eb6eddb53,3,3,5,0.385875,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30
e3444112-7341-5c56-5a14-173264abf95d,8,8,5,0.7275094749609375,17.0,12.0,12.0,10.0,16.0,10.0
f89aedd3-815e-2ea8-02d8-8ae6d2a81723,3,3,5,0.385875,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30
ca7207a2-f764-4f12-827a-453a807e1b4f,20,20,5,0.9612404689154856,18.0,12.0,11.0,11.0,15.0,11.0
82f71dd5-a650-e4d3-4d88-8de58f37757b,3,3,5,0.385875,24.0,16.0,18.0,17.0,21.0,16.0
9184610a-3a81-365a-2be1-0d0f4754773c,2,2,4,0.2775,21.0,15.0,14.0,15.0,20.0,14.0
7f998bae-b60d-45d0-9b08-a6f1855e6292,3,3,4,0.385875,29.0,24.0,22.0,23.0,27.0,22.0
e0f38f06-04be-335a-f9bb-af5984199765,3,3,5,0.385875,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30
85a96bd7-f42e-e6ac-9d9c-f5c79b1ae923,3,3,5,0.385875,26.0,21.0,20.0,21.0,24.0,20.0
70a1464b-36c7-5431-d01f-ec074fae6c7e,3,3,5,0.385875,17.0,13.0,12.0,11.0,15.0,11.0
16a19cde-0f51-4ef3-3c70-3b7fb3d1c16d,1,1,2,0.15,19.0,13.0,13.0,13.0,17.0,13.0
1940f3f4-9cd2-aaed-4a14-817443fce9ff,3,3,5,0.385875,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30
645446b3-ce4d-97db-1e5a-d05fd4593bfd,22,22,5,0.9719962387914384,18.0,12.0,12.0,12.0,17.0,12.0
adac6e17-a329-4e4b-4711-92e25ada2c76,1,1,2,0.15,31.0,26.0,26.0,25.0,29.0,25.0
02a6202b-6c33-9f5f-cc96-51fcc49b0f36,3,3,5,0.385875,21.0,17.0,15.0,17.0,21.0,15.0
fc05347f-3385-a3a5-4631-5655d4652d1d,8,8,5,0.7275094749609375,20.0,16.0,16.0,15.0,20.0,15.0
76c64406-b8bd-4ee2-40d4-d1f21be51136,21,21,5,0.9670543985781628,16.0,11.0,11.0,10.0,15.0,10.0
7f9205aa-2d15-8c1e-aef5-619617c5b510,2,2,4,0.2775,20.0,16.0,14.0,17.0,19.0,14.0
de537eca-78fc-8a85-0123-4f938ec710f9,1,1,2,0.15,24.0,20.0,19.0,19.0,23.0,19.0
c3b11592-411d-4208-94d2-0b8c36c30e04,11,11,5,0.8326567563103858,16.0,11.0,11.0,11.0,14.0,11.0
76b0cff9-6e8f-4970-aa51-cb06a5d28657,13,13,5,0.8790945064342538,28.0,22.0,21.0,20.0,23.0,20.0
a43abd31-cac2-66c8-fe28-8d7106b739fd,10,10,5,0.8031255956592774,21.0,16.0,14.0,13.0,19.0,13.0
dce9c7fe-8e90-cca8-490f-78f461872d10,25,25,5,0.982802190147792,24.0,20.0,15.0,20.0,23.0,15.0
d3fa4ce8-7fd7-4678-90c8-10c9355cc008,1,1,2,0.15,23.0,14.0,17.0,16.0,21.0,14.0
abb523ad-2201-8acf-b2d6-126fbaecfb2b,9,9,5,0.7683830537167969,20.0,16.0,11.0,14.0,18.0,11.0
9fb8ef7c-3a37-4aae-8440-f975c15f9561,3,3,5,0.385875,24.0,21.0,16.0,20.0,24.0,16.0
57a4cc3c-4d2a-32ce-8d40-1c3b28720013,3,3,5,0.385875,18.0,13.0,12.0,12.0,17.0,12.0
68290bbd-4424-4349-8fae-f24938de1107,5,5,5,0.5562946875,24.0,19.0,19.0,17.0,23.0,17.0
0fd4b1bd-4e76-482e-9b3b-2a3afeb286e1,1,1,2,0.15,29.0,23.0,22.0,23.0,28.0,22.0
700b67c1-88fb-4dee-a8a2-938ce5507c2a,15,15,5,0.9126457808987484,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30
d972a408-2352-9505-23ec-4af536aeed38,21,21,5,0.9769380790047141,19.0,13.0,13.0,13.0,17.0,13.0
a506f7a7-bab6-e7c6-1c0f-d9f667374d8f,15,15,5,0.9126457808987484,19.0,11.0,12.0,11.0,15.0,11.0
273345e6-4c89-2406-1b26-93e16919abcd,3,3,5,0.385875,20.0,14.0,14.0,13.0,18.0,13.0
3be9c76d-8a4c-4242-803d-8ab8c267836c,4,4,5,0.47799375,30.0,25.0,22.0,24.0,28.0,22.0
f8efef84-b622-2ea1-f7b7-9250e22335f8,172,172,5,1.0000000000001446,15.0,9.0,8.0,10.0,11.0,8.0
ae0ffe73-5e91-b5d0-9045-c51cfd558982,4,4,5,0.47799375,21.0,14.0,14.0,15.0,16.0,14.0
997ee24b-d32f-4f49-edaa-2e041e0a0b60,29,29,5,0.9950624496739596,17.0,12.0,12.0,12.0,17.0,12.0
95defe67-da98-4373-8586-12997cb76537,3,3,5,0.385875,20.0,15.0,13.0,14.0,17.0,13.0
5dc8bfcb-6324-fb11-f2e5-225e2bda145f,13,13,5,0.8790945064342538,19.0,14.0,12.0,13.0,17.0,12.0
56fd0ec1-7fb5-4faf-85e2-d67acea59424,32,32,5,0.9944867761927646,24.0,17.0,16.0,17.0,20.0,16.0
537f67bd-91e3-0f43-e236-9cee05e96ee3,2,2,4,0.2775,22.0,17.0,17.0,16.0,21.0,16.0
067c7c27-9b9a-9b71-5029-b2fbfac8d43f,17,17,5,0.946353590194444,16.0,11.0,9.0,10.0,15.0,9.0
1d846621-6de2-829c-d730-8bd502b96763,7,7,5,0.67942291171875,32.0,26.0,26.0,27.0,30.0,26.0
626d5d91-e601-55f6-1dc7-c28e0e5f8776,5,5,5,0.5562946875,26.0,21.0,20.0,19.0,23.0,19.0
8abddde4-1bd6-4399-9cb2-8e8e1b806d2b,1,1,2,0.15,23.0,18.0,14.0,18.0,20.0,14.0
04675bb5-4f7b-5d6c-4728-2c9869f0b166,15,15,5,0.925748913763936,18.0,10.0,9.0,12.0,13.0,9.0
d99c68ca-9d26-914e-5838-9ead25f503f3,10,10,5,0.8031255956592774,16.0,12.0,11.0,12.0,16.0,11.0
c16ef281-d839-c691-d1fe-2c82330664d9,5,5,5,0.5562946875,21.0,15.0,14.0,14.0,19.0,14.0
f19485c7-664b-ff46-c6c2-2fbb76eca39f,9,9,5,0.7683830537167969,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30
0c6febbd-4aa5-fab2-5f20-16bc85a4443c,1,1,2,0.15,31.0,27.0,25.0,25.0,30.0,25.0
4420cfdf-adad-696c-d255-fdc2644ccc6d,21,21,5,0.9670543985781628,17.0,14.0,12.0,12.0,17.0,12.0
14c86007-a130-40bd-a7b8-aba37e76f71f,1,1,2,0.15,36.0,31.0,30.0,30.0,33.0,30.0
1b7bc8fe-5727-4444-8ee4-5874c1415d40,4,4,5,0.47799375,24.0,20.0,18.0,18.0,18.0,18.0
88b9daec-9d2c-a007-6693-f9d2c0003ca6,1,1,2,0.15,19.0,14.0,14.0,11.0,18.0,11.0
6dd98b7b-e3c2-42b9-babb-6405836e4efe,2,2,4,0.2775,21.0,15.0,16.0,17.0,19.0,15.0
2402384f-e495-e3ff-8ac8-56875de6f418,3,3,5,0.385875,20.0,14.0,13.0,14.0,17.0,13.0
efb020d3-e71e-45c5-aff1-b7fb5c8327bd,19,19,5,0.9544005516652772,15.0,11.0,10.0,9.0,14.0,9.0
60cfb2f0-cc2c-9d1a-a87a-1b483fc91bb0,7,7,5,0.67942291171875,23.0,16.0,18.0,18.0,21.0,16.0
30a99853-9847-0530-ca0f-ae7f751c3635,2,2,4,0.2775,24.0,21.0,21.0,20.0,25.0,20.0
68bf3031-0ab6-4f7b-b2c2-0298511df8eb,1,1,2,0.15,27.0,22.0,22.0,20.0,26.0,20.0
ddbb814e-f29e-4fb8-8e42-908747a36007,41,41,5,0.9987230439375924,16.0,11.0,10.0,11.0,16.0,10.0
3df27d13-ea5a-038a-2308-d9e758d76c25,7,7,5,0.67942291171875,20.0,14.0,14.0,13.0,17.0,13.0
48b476c6-97b2-403c-b7fd-43b77a2c6fb2,6,6,5,0.622850484375,16.0,13.0,11.0,13.0,15.0,11.0
43bc2fad-558a-e648-4703-46e21faf4f5d,6,6,5,0.622850484375,19.0,14.0,14.0,11.0,17.0,11.0
936e1445-6bca-1c0e-6f71-677fd45415d6,20,20,5,0.97286832824084,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30
82188800-76c5-5729-0539-967ae5fad295,10,10,5,0.8031255956592774,20.0,15.0,13.0,14.0,17.0,13.0
abec6b63-cf9d-0a31-8343-fd3898194853,16,16,5,0.925748913763936,27.0,21.0,21.0,20.0,25.0,20.0
4b61f179-7c5c-fb50-aa13-457f026c98ad,21,21,5,0.9769380790047141,17.0,11.0,10.0,12.0,15.0,10.0
ba6d0cea-8bb1-6ecf-cfde-8b227d9c9519,9,9,5,0.7683830537167969,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30
693c93e6-1019-4aee-b929-c3c2a5531f62,1,1,2,0.15,16.0,15.0,13.0,13.0,18.0,13.0
f88bb9fb-973f-3203-e8cf-8c1da2c96588,36,36,5,0.997985443900482,13.0,10.0,10.0,10.0,15.0,10.0
bad7d351-6fde-40d0-b2e5-63ba07d4b868,3,3,5,0.385875,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30
d0c22b7f-5ec1-69ba-708f-b5de9e70cad1,1,1,2,0.15,21.0,15.0,14.0,13.0,18.0,13.0
ef4c41c2-3a6e-8239-9796-40f000fff6c6,8,8,5,0.7275094749609375,19.0,15.0,15.0,15.0,18.0,15.0
815edfe2-9692-a3b4-2f0d-291b7ff00026,76,76,5,1.0000067014696092,20.0,15.0,11.0,15.0,18.0,11.0
54fe10d1-4b27-4c93-b5ab-0356227726c3,1,1,2,0.15,25.0,20.0,17.0,19.0,23.0,17.0
69ba14aa-b144-709a-6773-b886fba12617,20,20,5,0.9612404689154856,18.0,13.0,12.0,13.0,17.0,12.0
d938aaad-03c0-0ad2-bd98-4d340998928b,2,2,4,0.2775,19.0,16.0,15.0,15.0,18.0,15.0
078aa9ae-73c3-3728-84d3-91a15629aba2,1,1,2,0.15,28.0,22.0,22.0,22.0,26.0,22.0
4e3ef7a1-facf-7473-d4be-2e326ea5a5b5,59,59,5,0.9999623227404748,18.0,11.0,10.0,13.0,16.0,10.0
e992a9ce-cb25-9b5c-21a5-bc35cde39e2b,2,2,4,0.2775,23.0,17.0,15.0,16.0,20.0,15.0
a979ff0c-773a-2bea-e682-61a084c74ef3,8,8,5,0.7275094749609375,18.0,13.0,13.0,13.0,16.0,13.0
4d6e8bc9-259b-4d9e-d92d-7493a6524f3f,26,26,5,0.9941527446502494,18.0,13.0,12.0,11.0,16.0,11.0
11e76da3-38bd-5c3d-2b85-fa1c641ac46f,11,11,5,0.8326567563103858,17.0,14.0,12.0,14.0,17.0,12.0
7fc62881-422b-f3d6-f43c-797b5e83181b,65,65,5,0.9999819145961346,18.0,11.0,10.0,12.0,14.0,10.0
fe947a54-0bb9-a491-5b5f-a83f91afe739,28,28,5,0.9894383950245128,16.0,9.0,9.0,11.0,14.0,9.0
baf55bd2-758c-4764-8e49-f36396bb3018,4,4,5,0.47799375,16.0,14.0,13.0,13.0,17.0,13.0
9ae390ef-ea63-fc44-325a-d83b19e55159,6,6,2,0.90571262109375,32.0,26.0,25.0,25.0,30.0,25.0
56b13c38-5c95-c4f0-ee86-120950df9e8d,6,6,5,0.622850484375,20.0,11.0,12.0,14.0,17.0,11.0
2b45ba81-ec92-4cb7-b035-687693897628,2,2,4,0.2775,29.0,23.0,23.0,24.0,27.0,23.0
2025333c-8bf9-5c94-be59-e567784eb045,10,10,5,0.8031255956592774,18.0,13.0,11.0,11.0,16.0,11.0
21d1a828-dc91-36fa-1bab-edbef7ba3474,12,12,5,0.857758242863828,13.0,9.0,8.0,9.0,13.0,8.0
06e8e923-bd14-7c12-7c19-d04a6845a412,3,3,5,0.385875,19.0,13.0,9.0,12.0,13.0,9.0
e4b7ceaf-2cba-dbf8-da64-de48dd37addd,7,7,5,0.7275094749609375,18.0,12.0,11.0,11.0,16.0,11.0
302fc652-c5a6-7322-f7a5-06bd70366404,1,1,2,0.15,19.0,12.0,13.0,11.0,17.0,11.0
72dc4b3d-3555-76bf-a603-c514c213e911,2,2,4,0.2775,25.0,21.0,19.0,20.0,24.0,19.0
b00bf343-b49e-26b4-0173-16b980c0609b,6,6,5,0.622850484375,22.0,17.0,15.0,17.0,20.0,15.0
e50953b7-b03d-a2d1-edc8-4b2077fc2e6b,3,3,4,0.47799375,20.0,13.0,12.0,13.0,18.0,12.0
9bffd663-1a34-23f7-d912-56a3f95a28ca,1,1,2,0.15,21.0,16.0,14.0,15.0,19.0,14.0
f50dc449-0b65-14c1-2396-dd9995f8a434,1,1,2,0.15,21.0,15.0,15.0,15.0,19.0,15.0
a1b82eb4-b045-b449-3325-1edd6193810e,2,2,4,0.2775,18.0,12.0,12.0,12.0,17.0,12.0
a5cfa01b-8a3a-c87c-d39f-e85e103103b2,1,1,2,0.15,20.0,12.0,13.0,12.0,17.0,12.0
98844af6-fa04-bfe3-8d82-4a1bfd36eb17,3,3,4,0.47799375,15.0,13.0,12.0,12.0,17.0,12.0
5f52f0f8-43bb-3f2c-9291-0a63316cd76c,2,2,2,0.2775,20.0,15.0,16.0,13.0,19.0,13.0
ce697370-524a-b33f-1b49-77c9ca465a31,2,2,4,0.2775,17.0,13.0,13.0,13.0,16.0,13.0
5330061d-6bfb-469d-b25d-ae117518db8c,3,3,5,0.385875,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30
cef320e5-e192-a148-0874-dfab596f457f,17,17,5,0.9368865766993456,16.0,12.0,10.0,10.0,10.0,10.0
0dc54f1d-e2ea-43f9-0584-3609c64c1335,1,1,2,0.15,19.0,12.0,13.0,12.0,17.0,12.0
51de1795-85ce-4963-8da9-c3aeda69ae09,6,6,5,0.622850484375,17.0,13.0,12.0,10.0,15.0,10.0
4faf0f23-ded3-06d7-88d2-84963000e568,6,6,5,0.622850484375,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30
1da69f17-f635-7929-e351-58685293bf0a,1,1,2,0.15,26.0,20.0,20.0,21.0,24.0,20.0
6d210fb2-0ad2-8938-421f-8dfda1d3314c,18,18,5,0.946353590194444,20.0,15.0,12.0,14.0,18.0,12.0
f47944fb-af71-e1fa-c41e-c0d5d856e600,30,30,5,0.9958030822228656,17.0,12.0,13.0,13.0,15.0,12.0
2b2a8185-744d-41c0-9597-c145060a6520,4,4,5,0.47799375,23.0,18.0,18.0,18.0,22.0,18.0
5fc4472d-7e94-4bc9-8b30-372a77da8c10,3,3,5,0.385875,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30
c2e03a9a-0ec8-408a-8db7-6ea2094ab9d9,5,5,5,0.622850484375,27.0,22.0,22.0,22.0,25.0,22.0
0c351308-58ab-9a67-8856-5039b50d461c,5,5,5,0.5562946875,19.0,14.0,12.0,12.0,16.0,12.0
173fea9e-ccd1-2b5d-c615-dba3e5ae137f,7,7,5,0.67942291171875,19.0,14.0,11.0,14.0,16.0,11.0
c157be5d-922b-cf6b-325f-bb1e67bcc576,1,1,2,0.15,21.0,15.0,15.0,14.0,20.0,14.0
9daec0c2-2f99-172e-6c27-2c89ce4f68e1,20,20,5,0.9844961875661944,17.0,9.0,11.0,11.0,16.0,9.0
