uuid,in_deg_1,out_deg_1,kc_3,w_pr_1,w_spath_top_3_0,w_spath_top_3_1,w_spath_top_3_2,w_spath_top_3_3,w_spath_top_3_4,w_spath_top_min_3
21d1a828-dc91-36fa-1bab-edbef7ba3474,12,12,5,0.857758242863828,13.0,9.0,8.0,9.0,13.0,8.0
0194f219-027b-40b9-18d2-2e6a3df352fe,14,14,5,0.928061231328381,17.0,11.0,10.0,9.0,15.0,9.0
b00bf343-b49e-26b4-0173-16b980c0609b,6,6,5,0.622850484375,22.0,17.0,15.0,17.0,20.0,15.0
76a80dd2-f989-283b-cc7e-9a5795de315b,2,2,2,0.2775,19.0,14.0,12.0,13.0,19.0,12.0
ceb8b2d1-7355-959e-309f-3516b4a02ce7,1,1,2,0.15,17.0,13.0,12.0,11.0,17.0,11.0
5330061d-6bfb-469d-b25d-ae117518db8c,3,3,5,0.385875,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30
cef320e5-e192-a148-0874-dfab596f457f,17,17,5,0.9368865766993456,16.0,12.0,10.0,10.0,10.0,10.0
72717b69-d868-8e5e-d10e-091a3ffe807c,1,1,2,0.15,20.0,13.0,13.0,14.0,19.0,13.0
fc920777-f7aa-3782-478c-99b648dcdad7,3,3,5,0.385875,21.0,14.0,12.0,15.0,17.0,12.0
bd965d66-c6bb-f684-fb67-03a621bd04de,1,1,2,0.15,20.0,15.0,15.0,15.0,19.0,15.0
fb29a7be-2f39-cfba-bb5e-8b25ae530b6e,1,1,2,0.15,19.0,13.0,14.0,11.0,16.0,11.0
4faf0f23-ded3-06d7-88d2-84963000e568,6,6,5,0.622850484375,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30
6d210fb2-0ad2-8938-421f-8dfda1d3314c,18,18,5,0.946353590194444,20.0,15.0,12.0,14.0,18.0,12.0
47b9bee1-e641-5600-6c7e-9772bd339be4,10,10,5,0.8031255956592774,15.0,10.0,11.0,12.0,14.0,10.0
0603064e-9866-4ec8-b56e-44043b1ef15e,6,6,5,0.622850484375,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30
4895769a-411e-9a10-faa9-8bfc83bae5e6,7,7,5,0.67942291171875,20.0,15.0,14.0,15.0,18.0,14.0
7a9555f9-29f1-8fba-d5c1-0b451c983d3f,1,1,2,0.15,22.0,18.0,13.0,18.0,20.0,13.0
6ade0afd-5aee-fbc6-70c9-72711ae4f2d0,2,2,4,0.2775,24.0,21.0,21.0,21.0,23.0,21.0
1b084b09-61ee-bdd6-d70e-09f46b47ce2a,7,7,5,0.67942291171875,14.0,13.0,11.0,11.0,15.0,11.0
c0bf8fc7-de9f-46c7-8c24-b4fffd23b29b,8,8,5,0.7275094749609375,20.0,15.0,14.0,14.0,18.0,14.0
4654ce6b-c7dd-1b92-17a5-415263ff2ee1,7,7,5,0.67942291171875,25.0,20.0,16.0,19.0,23.0,16.0
d2e72808-4cdf-0183-631e-758075df08b7,8,8,5,0.7683830537167969,32.0,27.0,27.0,27.0,32.0,27.0
